what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286148509135
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1286148513284
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1286148524719
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1286148531942
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1286148538151
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1286148549960
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1286148552253
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1286148552971
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286148554110
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1286148557651
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286148565482
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286148568009
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286148570229
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286148575991
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286148688044
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286148705500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286148764613
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286148769579
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149047009
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149047009
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149110015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149110031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149146217
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149160693
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149458296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149458312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149476642
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149476658
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149488805
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149512111
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286149534902
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286149552363
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157815346
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157817741
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157823831
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157824736
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157827466
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1286157841990
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157848448
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157849556
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286157854860
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1286157860351
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1286157860507
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157860834
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157861115
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286157863050
activated,editor,com.instantiations.designer.core,8.0.0.r35x201009160631,"com.instantiations.designer.core.guiEditor",1286157864376
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286157865078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157879492
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157880537
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157884515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157885248
activated,editor,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1286157886715
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157894125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286157895669
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157904343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157905138
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157908368
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286157908758
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286157910084
activated,editor,com.instantiations.designer.core,8.0.0.r35x201009160631,"com.instantiations.designer.core.guiEditor",1286157911581
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286157912892
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157917478
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157920494
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157924726
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157933728
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286157944252
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157946514
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157952489
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286157986267
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158005798
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286158022954
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158033629
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158098758
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286158125938
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158182965
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158203642
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1286158241425
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1286158247727
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286158248086
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1286158276197
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1286158281080
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286158281299
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158283061
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158293289
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1286158293928
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286158294412
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286158302664
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158306221
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158309159
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158326646
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158330780
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158333671
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1286158337259
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1286158341627
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158342844
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158345950
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158348399
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158352363
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158359007
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158366805
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158366875
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158384500
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug",1286158391957
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158393878
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158396031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158399759
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158402994
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158409772
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158427208
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158427281
activated,editor,com.instantiations.designer.core,8.0.0.r35x201009160631,"com.instantiations.designer.core.guiEditor",1286158458164
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158458304
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158460644
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158468959
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158470363
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158471642
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158472422
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158475340
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158476815
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158478987
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158480484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158482933
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158483682
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158485601
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug",1286158492527
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158496522
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158498815
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158502559
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158509497
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158514813
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158522753
activated,editor,com.instantiations.designer.core,8.0.0.r35x201009160631,"com.instantiations.designer.core.guiEditor",1286158526092
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158534453
activated,editor,com.instantiations.designer.core,8.0.0.r35x201009160631,"com.instantiations.designer.core.guiEditor",1286158534484
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1286158549616
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286158553516
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286158554655
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1286158556824
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286158557401
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286158557697
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286158559054
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158561519
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158564624
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158568188
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158571490
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158571497
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158577725
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158577818
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158579425
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158583638
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug",1286158588755
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158592516
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158594138
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158596807
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158596881
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158603896
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1286158603920
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158611249
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158643182
activated,editor,com.instantiations.designer.core,8.0.0.r35x201009160631,"com.instantiations.designer.core.guiEditor",1286158646411
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1286158648408
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286158654242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286158655412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158657846
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286158659709
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286158659721
activated,view,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.DevModeView",1286158662031
